user_id,R,F,user_type,user_type_name
822586,1,4,2,潜力用户
822587,0,3,2,潜力用户
822588,2,3,2,潜力用户
822589,0,2,2,潜力用户
822591,8,2,0,流失用户
822592,2,3,2,潜力用户
822594,3,4,2,潜力用户
822596,3,1,2,潜力用户
822599,1,3,2,潜力用户
822600,0,1,2,潜力用户
822601,0,2,2,潜力用户
822602,1,2,2,潜力用户
822605,1,3,2,潜力用户
822606,1,4,2,潜力用户
822609,3,1,2,潜力用户
822610,0,1,2,潜力用户
822611,1,5,2,潜力用户
822613,5,1,0,流失用户
822615,2,2,2,潜力用户
822617,7,1,0,流失用户
822618,6,5,0,流失用户
822619,1,1,2,潜力用户
822620,5,1,0,流失用户
822621,4,5,0,流失用户
822623,4,1,0,流失用户
822624,3,1,2,潜力用户
822627,1,1,2,潜力用户
822629,0,3,2,潜力用户
822630,3,3,2,潜力用户
822631,0,3,2,潜力用户
822633,0,3,2,潜力用户
822634,5,2,0,流失用户
822635,2,2,2,潜力用户
822638,6,1,0,流失用户
822640,0,6,1,高价值用户
822641,6,1,0,流失用户
822643,0,3,2,潜力用户
822646,7,1,0,流失用户
822647,7,1,0,流失用户
822648,3,2,2,潜力用户
822649,7,2,0,流失用户
822650,4,2,0,流失用户
822651,1,1,2,潜力用户
822652,3,2,2,潜力用户
822654,8,2,0,流失用户
822658,5,1,0,流失用户
822659,4,1,0,流失用户
822661,8,1,0,流失用户
822662,1,3,2,潜力用户
822663,8,2,0,流失用户
822664,1,2,2,潜力用户
822665,2,1,2,潜力用户
822666,4,2,0,流失用户
822668,0,2,2,潜力用户
822669,7,1,0,流失用户
822671,2,1,2,潜力用户
822674,0,2,2,潜力用户
822675,0,3,2,潜力用户
822677,0,2,2,潜力用户
822678,0,6,1,高价值用户
822681,1,3,2,潜力用户
822682,2,2,2,潜力用户
822685,2,3,2,潜力用户
822687,2,5,2,潜力用户
822688,0,1,2,潜力用户
822689,1,2,2,潜力用户
822691,8,2,0,流失用户
822692,4,9,1,高价值用户
822693,7,1,0,流失用户
822694,3,1,2,潜力用户
822695,1,2,2,潜力用户
822696,3,3,2,潜力用户
822697,4,2,0,流失用户
822698,0,3,2,潜力用户
822701,2,2,2,潜力用户
822702,6,1,0,流失用户
822703,5,1,0,流失用户
822705,2,1,2,潜力用户
822706,3,2,2,潜力用户
822707,3,2,2,潜力用户
822710,3,3,2,潜力用户
822712,4,2,0,流失用户
822713,5,4,0,流失用户
822714,4,4,0,流失用户
822716,6,1,0,流失用户
822717,0,3,2,潜力用户
822721,1,4,2,潜力用户
822722,2,2,2,潜力用户
822724,1,3,2,潜力用户
822725,3,1,2,潜力用户
822726,0,2,2,潜力用户
822727,1,2,2,潜力用户
822729,5,2,0,流失用户
822731,1,4,2,潜力用户
822732,3,1,2,潜力用户
822735,0,1,2,潜力用户
822737,4,2,0,流失用户
822738,2,2,2,潜力用户
822739,1,8,1,高价值用户
822740,0,3,2,潜力用户
822742,2,2,2,潜力用户
822743,0,3,2,潜力用户
822745,1,2,2,潜力用户
822746,6,4,0,流失用户
822748,3,3,2,潜力用户
822749,4,2,0,流失用户
822750,1,1,2,潜力用户
822752,0,9,1,高价值用户
822753,3,2,2,潜力用户
822755,2,3,2,潜力用户
822756,1,2,2,潜力用户
822758,0,1,2,潜力用户
822759,1,1,2,潜力用户
822760,0,1,2,潜力用户
822761,5,3,0,流失用户
822763,0,1,2,潜力用户
822764,6,1,0,流失用户
822768,8,1,0,流失用户
822769,4,4,0,流失用户
822770,0,1,2,潜力用户
822771,0,2,2,潜力用户
822772,2,1,2,潜力用户
822773,0,3,2,潜力用户
822777,0,4,2,潜力用户
822778,3,14,1,高价值用户
822784,1,1,2,潜力用户
822785,0,7,1,高价值用户
822787,8,1,0,流失用户
822791,5,1,0,流失用户
822792,6,1,0,流失用户
822793,0,3,2,潜力用户
822794,0,3,2,潜力用户
822795,7,1,0,流失用户
822796,7,2,0,流失用户
822799,0,4,2,潜力用户
822801,0,1,2,潜力用户
822804,5,3,0,流失用户
822806,8,1,0,流失用户
822807,4,3,0,流失用户
822809,0,6,1,高价值用户
822811,5,3,0,流失用户
822812,2,1,2,潜力用户
822815,4,1,0,流失用户
822817,0,3,2,潜力用户
822818,3,2,2,潜力用户
822819,7,4,0,流失用户
822820,4,1,0,流失用户
822825,0,3,2,潜力用户
822826,1,3,2,潜力用户
822830,3,8,1,高价值用户
822831,7,1,0,流失用户
822832,8,1,0,流失用户
822833,0,6,1,高价值用户
822834,2,2,2,潜力用户
822836,3,1,2,潜力用户
822837,1,4,2,潜力用户
822841,7,4,0,流失用户
822852,5,1,0,流失用户
822854,0,4,2,潜力用户
822856,7,1,0,流失用户
822857,8,1,0,流失用户
822858,7,1,0,流失用户
822859,3,2,2,潜力用户
822861,0,4,2,潜力用户
822864,0,3,2,潜力用户
822865,0,4,2,潜力用户
822867,0,4,2,潜力用户
822872,0,3,2,潜力用户
822873,0,2,2,潜力用户
822876,2,1,2,潜力用户
822877,0,8,1,高价值用户
822879,0,5,2,潜力用户
822880,0,2,2,潜力用户
822884,2,1,2,潜力用户
822887,4,2,0,流失用户
822889,1,1,2,潜力用户
822892,0,1,2,潜力用户
822895,0,4,2,潜力用户
822896,3,5,2,潜力用户
822898,4,1,0,流失用户
822900,4,13,1,高价值用户
822902,7,1,0,流失用户
822903,0,1,2,潜力用户
822904,0,1,2,潜力用户
822907,1,3,2,潜力用户
822909,2,7,1,高价值用户
822910,0,5,2,潜力用户
822912,6,1,0,流失用户
822913,1,8,1,高价值用户
822914,3,1,2,潜力用户
822917,0,3,2,潜力用户
822918,2,12,1,高价值用户
822920,0,1,2,潜力用户
822921,0,2,2,潜力用户
822923,0,3,2,潜力用户
822926,3,7,1,高价值用户
822927,2,2,2,潜力用户
822928,2,2,2,潜力用户
822929,2,3,2,潜力用户
822930,0,4,2,潜力用户
822931,2,3,2,潜力用户
822934,6,1,0,流失用户
822935,1,3,2,潜力用户
822938,1,2,2,潜力用户
822939,2,2,2,潜力用户
822942,8,1,0,流失用户
822944,7,1,0,流失用户
822945,1,2,2,潜力用户
822946,0,7,1,高价值用户
822947,4,1,0,流失用户
822948,8,1,0,流失用户
822950,5,3,0,流失用户
822951,8,1,0,流失用户
822952,4,2,0,流失用户
822953,0,2,2,潜力用户
822955,5,1,0,流失用户
822958,6,3,0,流失用户
822959,1,1,2,潜力用户
822960,2,1,2,潜力用户
822962,2,4,2,潜力用户
822963,2,1,2,潜力用户
822964,3,1,2,潜力用户
822965,2,1,2,潜力用户
822968,8,1,0,流失用户
822969,5,2,0,流失用户
822975,0,3,2,潜力用户
822976,1,7,1,高价值用户
822977,0,7,1,高价值用户
822978,0,4,2,潜力用户
822979,5,1,0,流失用户
822981,4,3,0,流失用户
822983,3,1,2,潜力用户
822984,7,1,0,流失用户
822985,1,1,2,潜力用户
822986,6,2,0,流失用户
822987,1,1,2,潜力用户
822988,2,9,1,高价值用户
822989,0,5,2,潜力用户
822991,0,4,2,潜力用户
822993,2,7,1,高价值用户
822994,0,3,2,潜力用户
822995,0,1,2,潜力用户
822997,1,1,2,潜力用户
822998,0,1,2,潜力用户
823001,2,1,2,潜力用户
823002,0,1,2,潜力用户
823003,2,1,2,潜力用户
823004,3,1,2,潜力用户
823005,2,1,2,潜力用户
823007,1,2,2,潜力用户
823008,2,2,2,潜力用户
823009,3,5,2,潜力用户
823011,1,3,2,潜力用户
823012,3,4,2,潜力用户
823013,8,1,0,流失用户
823015,2,6,1,高价值用户
823016,1,4,2,潜力用户
823017,4,1,0,流失用户
823020,0,7,1,高价值用户
823021,1,2,2,潜力用户
823023,0,5,2,潜力用户
823024,0,8,1,高价值用户
823026,3,9,1,高价值用户
823028,0,2,2,潜力用户
823029,3,3,2,潜力用户
823030,4,2,0,流失用户
823031,2,5,2,潜力用户
823032,1,5,2,潜力用户
823033,1,2,2,潜力用户
823034,3,1,2,潜力用户
823035,0,3,2,潜力用户
823036,1,3,2,潜力用户
823037,0,2,2,潜力用户
823038,1,2,2,潜力用户
823039,3,1,2,潜力用户
823040,0,5,2,潜力用户
823041,0,3,2,潜力用户
823042,5,1,0,流失用户
823045,7,1,0,流失用户
823049,0,4,2,潜力用户
823050,4,1,0,流失用户
823052,2,1,2,潜力用户
823053,0,1,2,潜力用户
823054,2,3,2,潜力用户
823055,3,2,2,潜力用户
823057,6,2,0,流失用户
823058,4,1,0,流失用户
823059,2,1,2,潜力用户
823062,7,1,0,流失用户
823063,1,3,2,潜力用户
823066,5,1,0,流失用户
823068,2,1,2,潜力用户
823069,1,1,2,潜力用户
823070,4,2,0,流失用户
823072,5,2,0,流失用户
823073,0,1,2,潜力用户
823074,0,1,2,潜力用户
823075,2,1,2,潜力用户
823076,0,2,2,潜力用户
823082,0,3,2,潜力用户
823083,5,1,0,流失用户
823085,0,3,2,潜力用户
823086,0,2,2,潜力用户
823087,2,1,2,潜力用户
823088,2,1,2,潜力用户
823089,0,2,2,潜力用户
823092,2,2,2,潜力用户
823093,5,1,0,流失用户
823095,3,2,2,潜力用户
823098,1,1,2,潜力用户
823099,2,2,2,潜力用户
823102,0,6,1,高价值用户
823103,2,1,2,潜力用户
823107,5,2,0,流失用户
823109,7,1,0,流失用户
823110,0,2,2,潜力用户
823111,8,1,0,流失用户
823112,1,4,2,潜力用户
823113,1,1,2,潜力用户
823117,0,1,2,潜力用户
823118,1,5,2,潜力用户
823119,1,3,2,潜力用户
823121,5,7,1,高价值用户
823123,6,1,0,流失用户
823125,1,15,1,高价值用户
823126,2,4,2,潜力用户
823130,1,1,2,潜力用户
823131,3,2,2,潜力用户
823133,5,1,0,流失用户
823134,1,3,2,潜力用户
823135,0,2,2,潜力用户
823137,2,5,2,潜力用户
823138,6,1,0,流失用户
823140,4,1,0,流失用户
823141,6,1,0,流失用户
823143,5,2,0,流失用户
823147,8,1,0,流失用户
823148,5,2,0,流失用户
823149,0,3,2,潜力用户
823150,0,4,2,潜力用户
823151,2,3,2,潜力用户
823152,1,1,2,潜力用户
823153,1,2,2,潜力用户
823154,1,1,2,潜力用户
823155,3,2,2,潜力用户
823156,1,2,2,潜力用户
823158,4,1,0,流失用户
823160,1,1,2,潜力用户
823162,1,4,2,潜力用户
823163,1,2,2,潜力用户
823164,2,2,2,潜力用户
823165,2,1,2,潜力用户
823166,2,2,2,潜力用户
823167,6,1,0,流失用户
823168,3,4,2,潜力用户
823170,2,4,2,潜力用户
823171,2,5,2,潜力用户
823172,1,5,2,潜力用户
823173,3,1,2,潜力用户
823174,3,1,2,潜力用户
823176,4,4,0,流失用户
823177,1,1,2,潜力用户
823178,4,2,0,流失用户
823180,1,1,2,潜力用户
823181,3,1,2,潜力用户
823182,1,3,2,潜力用户
823183,0,1,2,潜力用户
823184,2,3,2,潜力用户
823186,7,3,0,流失用户
823187,4,1,0,流失用户
823188,0,1,2,潜力用户
823191,0,2,2,潜力用户
823193,1,5,2,潜力用户
823195,1,1,2,潜力用户
823197,7,1,0,流失用户
823198,0,3,2,潜力用户
823200,1,2,2,潜力用户
823201,1,13,1,高价值用户
823202,1,2,2,潜力用户
823205,0,1,2,潜力用户
823206,4,1,0,流失用户
823208,2,1,2,潜力用户
823209,5,2,0,流失用户
823210,1,2,2,潜力用户
823211,1,1,2,潜力用户
823212,2,2,2,潜力用户
823214,1,3,2,潜力用户
823215,8,3,0,流失用户
823216,5,2,0,流失用户
823217,4,1,0,流失用户
823218,0,2,2,潜力用户
823220,0,1,2,潜力用户
823221,0,3,2,潜力用户
823222,0,1,2,潜力用户
823223,1,3,2,潜力用户
823224,1,3,2,潜力用户
823225,0,5,2,潜力用户
823226,1,1,2,潜力用户
823228,5,1,0,流失用户
823232,4,3,0,流失用户
823234,0,8,1,高价值用户
823235,7,1,0,流失用户
823237,0,3,2,潜力用户
823238,6,2,0,流失用户
823240,0,1,2,潜力用户
823241,0,6,1,高价值用户
823243,1,2,2,潜力用户
823246,6,2,0,流失用户
823247,6,3,0,流失用户
823251,1,1,2,潜力用户
823252,2,1,2,潜力用户
823254,1,3,2,潜力用户
823257,5,2,0,流失用户
823259,3,1,2,潜力用户
823260,1,3,2,潜力用户
823261,7,1,0,流失用户
823266,3,1,2,潜力用户
823267,7,1,0,流失用户
823268,0,7,1,高价值用户
823270,4,3,0,流失用户
823275,3,4,2,潜力用户
823277,0,2,2,潜力用户
823279,1,5,2,潜力用户
823280,6,1,0,流失用户
823281,4,1,0,流失用户
823282,2,2,2,潜力用户
823283,6,1,0,流失用户
823287,3,1,2,潜力用户
823290,2,1,2,潜力用户
823293,3,2,2,潜力用户
823294,5,4,0,流失用户
823295,0,3,2,潜力用户
823296,0,4,2,潜力用户
823298,8,1,0,流失用户
823300,2,3,2,潜力用户
823301,1,12,1,高价值用户
823303,0,4,2,潜力用户
823304,0,6,1,高价值用户
823305,0,8,1,高价值用户
823307,2,7,1,高价值用户
823308,0,1,2,潜力用户
823310,0,1,2,潜力用户
823311,8,1,0,流失用户
823312,3,1,2,潜力用户
823313,1,1,2,潜力用户
823314,3,2,2,潜力用户
823315,3,6,1,高价值用户
823317,0,1,2,潜力用户
823319,7,1,0,流失用户
823320,7,2,0,流失用户
823324,1,8,1,高价值用户
823326,6,2,0,流失用户
823328,0,1,2,潜力用户
823330,6,8,1,高价值用户
823333,0,4,2,潜力用户
823334,0,8,1,高价值用户
823335,0,1,2,潜力用户
823338,5,1,0,流失用户
823339,4,2,0,流失用户
823340,0,3,2,潜力用户
823342,0,12,1,高价值用户
823343,1,1,2,潜力用户
823344,6,1,0,流失用户
823345,1,1,2,潜力用户
823346,0,2,2,潜力用户
823350,4,3,0,流失用户
823351,0,1,2,潜力用户
823352,0,2,2,潜力用户
823353,1,8,1,高价值用户
823354,4,2,0,流失用户
823355,1,2,2,潜力用户
823356,2,4,2,潜力用户
823359,0,2,2,潜力用户
823361,4,1,0,流失用户
823362,5,1,0,流失用户
823366,7,1,0,流失用户
823368,7,1,0,流失用户
823369,5,5,0,流失用户
823370,6,2,0,流失用户
823371,2,1,2,潜力用户
823372,4,2,0,流失用户
823374,1,1,2,潜力用户
823377,0,2,2,潜力用户
823379,0,6,1,高价值用户
823380,1,2,2,潜力用户
823383,0,6,1,高价值用户
823384,2,3,2,潜力用户
823385,5,2,0,流失用户
823387,4,1,0,流失用户
823388,0,3,2,潜力用户
823389,2,4,2,潜力用户
823390,0,1,2,潜力用户
823391,5,6,0,流失用户
823394,4,1,0,流失用户
823395,1,2,2,潜力用户
823396,4,1,0,流失用户
823397,4,2,0,流失用户
823398,6,3,0,流失用户
823399,6,1,0,流失用户
823400,1,3,2,潜力用户
823401,5,2,0,流失用户
823402,0,2,2,潜力用户
823404,1,1,2,潜力用户
823405,5,1,0,流失用户
823408,0,1,2,潜力用户
823409,0,9,1,高价值用户
823410,1,4,2,潜力用户
823411,1,2,2,潜力用户
823414,2,1,2,潜力用户
823415,4,4,0,流失用户
823416,3,1,2,潜力用户
823418,0,8,1,高价值用户
823420,1,1,2,潜力用户
823421,4,1,0,流失用户
823422,0,16,1,高价值用户
823424,7,2,0,流失用户
823425,2,6,1,高价值用户
823426,5,1,0,流失用户
823427,5,4,0,流失用户
823428,0,3,2,潜力用户
823429,0,3,2,潜力用户
823432,1,5,2,潜力用户
823435,1,1,2,潜力用户
823436,1,1,2,潜力用户
823437,0,2,2,潜力用户
823438,7,1,0,流失用户
823439,1,1,2,潜力用户
823441,0,5,2,潜力用户
823442,3,4,2,潜力用户
823445,0,1,2,潜力用户
823447,1,1,2,潜力用户
823448,1,5,2,潜力用户
823449,0,7,1,高价值用户
823450,1,1,2,潜力用户
823451,3,1,2,潜力用户
823452,1,1,2,潜力用户
823455,1,3,2,潜力用户
823456,2,1,2,潜力用户
823457,0,2,2,潜力用户
823460,0,4,2,潜力用户
823461,4,1,0,流失用户
823462,7,2,0,流失用户
823464,0,8,1,高价值用户
823465,3,1,2,潜力用户
823467,6,1,0,流失用户
823468,4,1,0,流失用户
823472,0,2,2,潜力用户
823474,6,1,0,流失用户
823476,6,1,0,流失用户
823477,1,1,2,潜力用户
823478,0,2,2,潜力用户
823480,4,2,0,流失用户
823481,0,2,2,潜力用户
823482,0,2,2,潜力用户
823484,2,3,2,潜力用户
823485,4,10,1,高价值用户
823486,4,1,0,流失用户
823487,0,4,2,潜力用户
823488,6,2,0,流失用户
823489,0,3,2,潜力用户
823492,0,2,2,潜力用户
823493,1,1,2,潜力用户
823494,0,6,1,高价值用户
823496,5,2,0,流失用户
823498,2,3,2,潜力用户
823500,1,1,2,潜力用户
823501,4,2,0,流失用户
823503,2,1,2,潜力用户
823504,8,1,0,流失用户
823505,2,5,2,潜力用户
823506,1,5,2,潜力用户
823508,0,3,2,潜力用户
823511,4,3,0,流失用户
823513,1,4,2,潜力用户
823514,6,1,0,流失用户
823516,0,2,2,潜力用户
823517,1,1,2,潜力用户
823519,3,4,2,潜力用户
823523,3,3,2,潜力用户
823524,2,2,2,潜力用户
823527,2,2,2,潜力用户
823529,4,2,0,流失用户
823536,6,3,0,流失用户
823537,0,3,2,潜力用户
823538,0,1,2,潜力用户
823539,0,3,2,潜力用户
823541,5,4,0,流失用户
823543,0,1,2,潜力用户
823544,3,4,2,潜力用户
823545,8,1,0,流失用户
823546,5,1,0,流失用户
823548,3,2,2,潜力用户
823549,1,1,2,潜力用户
823550,1,2,2,潜力用户
823551,0,1,2,潜力用户
823552,0,4,2,潜力用户
823553,4,4,0,流失用户
823554,0,5,2,潜力用户
823555,4,1,0,流失用户
823556,1,2,2,潜力用户
823558,1,2,2,潜力用户
823560,2,4,2,潜力用户
823561,4,3,0,流失用户
823562,2,1,2,潜力用户
823563,8,1,0,流失用户
823564,0,2,2,潜力用户
823566,1,1,2,潜力用户
823567,4,3,0,流失用户
823569,0,3,2,潜力用户
823571,1,1,2,潜力用户
823573,1,1,2,潜力用户
823574,5,2,0,流失用户
823575,8,4,0,流失用户
823576,1,2,2,潜力用户
823578,5,1,0,流失用户
823579,0,1,2,潜力用户
823580,4,1,0,流失用户
823581,0,3,2,潜力用户
823582,1,2,2,潜力用户
823583,2,11,1,高价值用户
823586,4,1,0,流失用户
823587,1,2,2,潜力用户
823588,0,1,2,潜力用户
823589,0,4,2,潜力用户
823590,0,3,2,潜力用户
823591,0,3,2,潜力用户
823592,4,3,0,流失用户
823594,4,1,0,流失用户
823595,3,2,2,潜力用户
823596,4,1,0,流失用户
823597,3,2,2,潜力用户
823598,3,1,2,潜力用户
823599,2,3,2,潜力用户
823600,0,1,2,潜力用户
823601,1,1,2,潜力用户
823602,0,5,2,潜力用户
823603,3,1,2,潜力用户
823604,7,1,0,流失用户
823605,1,3,2,潜力用户
823607,5,4,0,流失用户
823610,0,2,2,潜力用户
823612,1,1,2,潜力用户
823615,3,1,2,潜力用户
823618,0,2,2,潜力用户
823619,6,1,0,流失用户
823623,7,1,0,流失用户
823624,0,5,2,潜力用户
823627,8,1,0,流失用户
823629,1,14,1,高价值用户
823632,1,8,1,高价值用户
823633,0,1,2,潜力用户
823635,6,3,0,流失用户
823636,0,1,2,潜力用户
823637,1,2,2,潜力用户
823639,0,2,2,潜力用户
823640,1,2,2,潜力用户
823641,1,3,2,潜力用户
823642,0,7,1,高价值用户
823645,2,1,2,潜力用户
823646,8,1,0,流失用户
823647,3,2,2,潜力用户
823649,4,3,0,流失用户
823650,5,4,0,流失用户
823651,2,7,1,高价值用户
823652,7,1,0,流失用户
823653,8,1,0,流失用户
823654,4,1,0,流失用户
823655,4,3,0,流失用户
823656,0,5,2,潜力用户
823657,0,4,2,潜力用户
823659,0,6,1,高价值用户
823662,3,3,2,潜力用户
823665,1,7,1,高价值用户
823667,1,4,2,潜力用户
823668,4,2,0,流失用户
823669,5,1,0,流失用户
823671,4,2,0,流失用户
823673,0,42,1,高价值用户
823674,8,1,0,流失用户
823676,1,1,2,潜力用户
823677,4,2,0,流失用户
823678,3,2,2,潜力用户
823680,5,1,0,流失用户
823682,3,2,2,潜力用户
823683,2,2,2,潜力用户
823686,0,1,2,潜力用户
823687,4,1,0,流失用户
823688,1,1,2,潜力用户
823689,1,3,2,潜力用户
823691,1,1,2,潜力用户
823692,0,1,2,潜力用户
823693,1,1,2,潜力用户
823694,5,2,0,流失用户
823697,1,6,1,高价值用户
823698,1,3,2,潜力用户
823699,0,1,2,潜力用户
823701,1,3,2,潜力用户
823702,1,11,1,高价值用户
823703,6,3,0,流失用户
823704,2,2,2,潜力用户
823706,1,1,2,潜力用户
823708,0,4,2,潜力用户
823709,2,3,2,潜力用户
823712,0,1,2,潜力用户
823714,4,1,0,流失用户
823715,1,1,2,潜力用户
823716,3,1,2,潜力用户
823717,2,5,2,潜力用户
823718,1,4,2,潜力用户
823719,0,5,2,潜力用户
823720,0,10,1,高价值用户
823725,0,2,2,潜力用户
823726,4,1,0,流失用户
823729,0,2,2,潜力用户
823730,0,4,2,潜力用户
823732,5,2,0,流失用户
823733,7,2,0,流失用户
823735,2,4,2,潜力用户
823736,3,1,2,潜力用户
823737,2,3,2,潜力用户
823739,0,7,1,高价值用户
823742,1,4,2,潜力用户
823743,5,6,0,流失用户
823744,5,1,0,流失用户
823746,5,2,0,流失用户
823747,0,5,2,潜力用户
823748,0,3,2,潜力用户
823750,3,3,2,潜力用户
823751,6,1,0,流失用户
823753,0,3,2,潜力用户
823754,3,2,2,潜力用户
823755,0,4,2,潜力用户
823756,5,2,0,流失用户
823757,1,6,1,高价值用户
823758,3,2,2,潜力用户
823759,0,5,2,潜力用户
823761,1,4,2,潜力用户
823764,0,1,2,潜力用户
823765,1,5,2,潜力用户
823767,6,3,0,流失用户
823769,1,1,2,潜力用户
823770,1,2,2,潜力用户
823771,4,1,0,流失用户
823772,1,5,2,潜力用户
823773,2,1,2,潜力用户
823774,0,4,2,潜力用户
823775,1,2,2,潜力用户
823776,1,3,2,潜力用户
823778,2,2,2,潜力用户
823780,2,1,2,潜力用户
823781,0,4,2,潜力用户
823782,1,4,2,潜力用户
823783,0,5,2,潜力用户
823784,7,1,0,流失用户
823785,3,2,2,潜力用户
823786,1,2,2,潜力用户
823788,0,3,2,潜力用户
823789,0,4,2,潜力用户
823790,0,5,2,潜力用户
823792,3,1,2,潜力用户
823794,4,3,0,流失用户
823795,2,4,2,潜力用户
823798,0,2,2,潜力用户
823799,3,1,2,潜力用户
823803,1,4,2,潜力用户
823804,1,2,2,潜力用户
823806,5,2,0,流失用户
823807,2,2,2,潜力用户
823808,0,6,1,高价值用户
823811,1,1,2,潜力用户
823812,6,1,0,流失用户
823814,3,3,2,潜力用户
823816,0,1,2,潜力用户
823818,1,2,2,潜力用户
823820,2,1,2,潜力用户
823821,0,2,2,潜力用户
823822,4,3,0,流失用户
823825,1,3,2,潜力用户
823827,2,5,2,潜力用户
823830,1,1,2,潜力用户
823831,6,1,0,流失用户
823832,2,2,2,潜力用户
823833,2,1,2,潜力用户
823834,7,1,0,流失用户
823835,0,1,2,潜力用户
823836,1,2,2,潜力用户
823837,2,1,2,潜力用户
823840,0,3,2,潜力用户
823841,0,1,2,潜力用户
823843,3,3,2,潜力用户
823844,1,2,2,潜力用户
823847,0,6,1,高价值用户
823849,4,2,0,流失用户
823850,6,1,0,流失用户
823853,7,3,0,流失用户
823856,3,5,2,潜力用户
823857,5,4,0,流失用户
823858,2,3,2,潜力用户
823859,0,2,2,潜力用户
823860,1,2,2,潜力用户
823865,5,4,0,流失用户
823866,6,1,0,流失用户
823869,3,2,2,潜力用户
823870,6,1,0,流失用户
823871,0,4,2,潜力用户
823872,3,5,2,潜力用户
823873,1,6,1,高价值用户
823875,2,2,2,潜力用户
823884,7,1,0,流失用户
823885,5,1,0,流失用户
823889,0,2,2,潜力用户
823890,2,1,2,潜力用户
823891,4,1,0,流失用户
823892,0,5,2,潜力用户
823894,0,6,1,高价值用户
823895,3,1,2,潜力用户
823898,3,2,2,潜力用户
823899,0,4,2,潜力用户
823901,0,4,2,潜力用户
823905,0,3,2,潜力用户
823906,0,3,2,潜力用户
823907,2,1,2,潜力用户
823910,1,11,1,高价值用户
823911,5,2,0,流失用户
823912,0,2,2,潜力用户
823915,2,1,2,潜力用户
823916,7,2,0,流失用户
823917,3,8,1,高价值用户
823918,0,3,2,潜力用户
823919,1,1,2,潜力用户
823923,1,1,2,潜力用户
823924,3,1,2,潜力用户
823925,2,2,2,潜力用户
823926,1,1,2,潜力用户
823927,6,1,0,流失用户
823928,1,4,2,潜力用户
823930,0,10,1,高价值用户
823933,2,3,2,潜力用户
823938,1,1,2,潜力用户
823940,1,1,2,潜力用户
823942,1,2,2,潜力用户
823945,5,2,0,流失用户
823946,0,6,1,高价值用户
823947,2,1,2,潜力用户
823952,0,5,2,潜力用户
823953,0,1,2,潜力用户
823954,0,4,2,潜力用户
823956,8,1,0,流失用户
823957,0,1,2,潜力用户
823959,0,3,2,潜力用户
823962,1,3,2,潜力用户
823963,1,2,2,潜力用户
823965,3,3,2,潜力用户
823967,1,2,2,潜力用户
823968,2,2,2,潜力用户
823969,1,6,1,高价值用户
823971,1,2,2,潜力用户
823972,8,1,0,流失用户
823973,5,1,0,流失用户
823974,1,2,2,潜力用户
823975,2,2,2,潜力用户
823976,0,1,2,潜力用户
823978,2,6,1,高价值用户
823979,5,2,0,流失用户
823980,1,1,2,潜力用户
823981,1,1,2,潜力用户
823984,2,4,2,潜力用户
823985,4,1,0,流失用户
823988,0,2,2,潜力用户
823989,2,1,2,潜力用户
823990,2,13,1,高价值用户
823994,5,1,0,流失用户
823995,1,3,2,潜力用户
823996,0,12,1,高价值用户
823997,8,1,0,流失用户
823998,2,3,2,潜力用户
823999,0,1,2,潜力用户
824002,0,4,2,潜力用户
824003,1,2,2,潜力用户
824006,3,1,2,潜力用户
824009,4,1,0,流失用户
824010,8,1,0,流失用户
824011,6,2,0,流失用户
824013,4,1,0,流失用户
824014,0,3,2,潜力用户
824016,2,7,1,高价值用户
824017,0,2,2,潜力用户
824018,5,1,0,流失用户
824020,2,1,2,潜力用户
824021,1,3,2,潜力用户
824023,0,1,2,潜力用户
824024,4,2,0,流失用户
824025,1,3,2,潜力用户
824027,7,1,0,流失用户
824028,1,4,2,潜力用户
824029,2,7,1,高价值用户
824030,4,2,0,流失用户
824032,0,3,2,潜力用户
824033,0,1,2,潜力用户
824036,7,1,0,流失用户
824037,0,1,2,潜力用户
824038,1,4,2,潜力用户
824039,2,2,2,潜力用户
824040,1,4,2,潜力用户
824041,1,3,2,潜力用户
824044,4,1,0,流失用户
824045,1,2,2,潜力用户
824048,1,1,2,潜力用户
824049,6,9,1,高价值用户
824050,0,4,2,潜力用户
824051,8,2,0,流失用户
824052,4,4,0,流失用户
824053,0,2,2,潜力用户
824055,7,1,0,流失用户
824059,7,1,0,流失用户
824062,1,4,2,潜力用户
824063,6,4,0,流失用户
824064,2,2,2,潜力用户
824065,1,8,1,高价值用户
824066,4,2,0,流失用户
824069,0,2,2,潜力用户
824071,1,3,2,潜力用户
824073,8,1,0,流失用户
824074,3,1,2,潜力用户
824076,7,1,0,流失用户
824078,1,1,2,潜力用户
824079,1,1,2,潜力用户
824080,1,2,2,潜力用户
824081,1,5,2,潜力用户
824082,1,2,2,潜力用户
824083,3,3,2,潜力用户
824084,3,1,2,潜力用户
824085,4,4,0,流失用户
824088,3,1,2,潜力用户
824090,2,8,1,高价值用户
824092,7,1,0,流失用户
824093,4,3,0,流失用户
824094,7,1,0,流失用户
824095,3,3,2,潜力用户
824096,1,1,2,潜力用户
824097,1,1,2,潜力用户
824098,2,1,2,潜力用户
824099,2,1,2,潜力用户
824102,0,3,2,潜力用户
824103,1,1,2,潜力用户
824104,1,1,2,潜力用户
824105,1,1,2,潜力用户
824108,0,2,2,潜力用户
824109,0,6,1,高价值用户
824113,1,6,1,高价值用户
